time,th,Dth,psi,Dpsi,r,Dr,phi,Dphi,u,mode
2.6919996E+00,7.4496745E+01,4.2949950E+01,-1.9335026E+01,1.4152581E+01,9.0234210E-02,0.0000000E+00,9.0714918E+02,2.7840793E+02,2.0000000E-01,1.0000000E+00
2.6929996E+00,7.4539745E+01,4.3049902E+01,-1.9320838E+01,1.4223601E+01,9.0234210E-02,0.0000000E+00,9.0742772E+02,2.7868764E+02,2.0000000E-01,1.0000000E+00
2.6939996E+00,7.4582845E+01,4.3149745E+01,-1.9306580E+01,1.4293664E+01,9.0234210E-02,0.0000000E+00,9.0770656E+02,2.7897555E+02,2.0000000E-01,1.0000000E+00
2.6949996E+00,7.4626044E+01,4.3249479E+01,-1.9292251E+01,1.4362758E+01,9.0234210E-02,0.0000000E+00,9.0798568E+02,2.7927177E+02,2.0000000E-01,1.0000000E+00
2.6959996E+00,7.4669344E+01,4.3349104E+01,-1.9277854E+01,1.4430874E+01,9.0234210E-02,0.0000000E+00,9.0826510E+02,2.7957639E+02,2.0000000E-01,1.0000000E+00
2.6969996E+00,7.4712743E+01,4.3448618E+01,-1.9263390E+01,1.4498000E+01,9.0234210E-02,0.0000000E+00,9.0854483E+02,2.7988952E+02,2.0000000E-01,1.0000000E+00
2.6979996E+00,7.4756241E+01,4.3548021E+01,-1.9248859E+01,1.4564126E+01,9.0234210E-02,0.0000000E+00,9.0882488E+02,2.8021123E+02,2.0000000E-01,1.0000000E+00
2.6989996E+00,7.4799839E+01,4.3647312E+01,-1.9234262E+01,1.4629242E+01,9.0234210E-02,0.0000000E+00,9.0910526E+02,2.8054163E+02,2.0000000E-01,1.0000000E+00
2.6999996E+00,7.4843536E+01,4.3746490E+01,-1.9219601E+01,1.4693337E+01,9.0234210E-02,0.0000000E+00,9.0938597E+02,2.8088081E+02,2.0000000E-01,1.0000000E+00
2.7009996E+00,7.4887332E+01,4.3845555E+01,-1.9204876E+01,1.4756402E+01,9.0234210E-02,0.0000000E+00,9.0966702E+02,2.8122886E+02,2.0000000E-01,1.0000000E+00
2.7019996E+00,7.4931227E+01,4.3944506E+01,-1.9190088E+01,1.4818427E+01,9.0234210E-02,0.0000000E+00,9.0994843E+02,2.8158585E+02,2.0000000E-01,1.0000000E+00
2.7029996E+00,7.4975221E+01,4.4043342E+01,-1.9175239E+01,1.4879402E+01,9.0234210E-02,0.0000000E+00,9.1023020E+02,2.8195188E+02,2.0000000E-01,1.0000000E+00
2.7039996E+00,7.5019313E+01,4.4142063E+01,-1.9160330E+01,1.4939319E+01,9.0234210E-02,0.0000000E+00,9.1051234E+02,2.8232703E+02,2.0000000E-01,1.0000000E+00
2.7049996E+00,7.5063505E+01,4.4240667E+01,-1.9145361E+01,1.4998168E+01,9.0234210E-02,0.0000000E+00,9.1079486E+02,2.8271137E+02,2.0000000E-01,1.0000000E+00
2.7059996E+00,7.5107795E+01,4.4339155E+01,-1.9130334E+01,1.5055941E+01,9.0234210E-02,0.0000000E+00,9.1107776E+02,2.8310499E+02,2.0000000E-01,1.0000000E+00
2.7069996E+00,7.5152183E+01,4.4437525E+01,-1.9115249E+01,1.5112630E+01,9.0234210E-02,0.0000000E+00,9.1136107E+02,2.8350797E+02,2.0000000E-01,1.0000000E+00
2.7079996E+00,7.5196670E+01,4.4535777E+01,-1.9100109E+01,1.5168225E+01,9.0234210E-02,0.0000000E+00,9.1164478E+02,2.8392036E+02,2.0000000E-01,1.0000000E+00
2.7089996E+00,7.5241254E+01,4.4633911E+01,-1.9084913E+01,1.5222720E+01,9.0234210E-02,0.0000000E+00,9.1192891E+02,2.8434226E+02,2.0000000E-01,1.0000000E+00
2.7099996E+00,7.5285937E+01,4.4731925E+01,-1.9069664E+01,1.5276106E+01,9.0234210E-02,0.0000000E+00,9.1221347E+02,2.8477371E+02,2.0000000E-01,1.0000000E+00
2.7109996E+00,7.5330718E+01,4.4829820E+01,-1.9054361E+01,1.5328377E+01,9.0234210E-02,0.0000000E+00,9.1249846E+02,2.8521480E+02,2.0000000E-01,1.0000000E+00
2.7119996E+00,7.5375597E+01,4.4927594E+01,-1.9039007E+01,1.5379525E+01,9.0234210E-02,0.0000000E+00,9.1278390E+02,2.8566557E+02,2.0000000E-01,1.0000000E+00
2.7129996E+00,7.5420573E+01,4.5025247E+01,-1.9023603E+01,1.5429543E+01,9.0234210E-02,0.0000000E+00,9.1306980E+02,2.8612610E+02,2.0000000E-01,1.0000000E+00
2.7139996E+00,7.5465647E+01,4.5122780E+01,-1.9008149E+01,1.5478426E+01,9.0234210E-02,0.0000000E+00,9.1335616E+02,2.8659644E+02,2.0000000E-01,1.0000000E+00
2.7149996E+00,7.5510819E+01,4.5220190E+01,-1.8992646E+01,1.5526166E+01,9.0234210E-02,0.0000000E+00,9.1364299E+02,2.8707663E+02,2.0000000E-01,1.0000000E+00
2.7159996E+00,7.5556088E+01,4.5317478E+01,-1.8977097E+01,1.5572759E+01,9.0234210E-02,0.0000000E+00,9.1393032E+02,2.8756675E+02,2.0000000E-01,1.0000000E+00
2.7169996E+00,7.5601454E+01,4.5414644E+01,-1.8961501E+01,1.5618199E+01,9.0234210E-02,0.0000000E+00,9.1421813E+02,2.8806682E+02,2.0000000E-01,1.0000000E+00
2.7179996E+00,7.5646917E+01,4.5511686E+01,-1.8945861E+01,1.5662481E+01,9.0234210E-02,0.0000000E+00,9.1450645E+02,2.8857690E+02,2.0000000E-01,1.0000000E+00
2.7189996E+00,7.5692477E+01,4.5608606E+01,-1.8930177E+01,1.5705600E+01,9.0234210E-02,0.0000000E+00,9.1479529E+02,2.8909703E+02,2.0000000E-01,1.0000000E+00
2.7199996E+00,7.5738134E+01,4.5705401E+01,-1.8914450E+01,1.5747552E+01,9.0234210E-02,0.0000000E+00,9.1508465E+02,2.8962725E+02,2.0000000E-01,1.0000000E+00
2.7209996E+00,7.5783888E+01,4.5802072E+01,-1.8898682E+01,1.5788332E+01,9.0234210E-02,0.0000000E+00,9.1537455E+02,2.9016760E+02,2.0000000E-01,1.0000000E+00
2.7219996E+00,7.5829738E+01,4.5898619E+01,-1.8882874E+01,1.5827937E+01,9.0234210E-02,0.0000000E+00,9.1566499E+02,2.9071810E+02,2.0000000E-01,1.0000000E+00
2.7229996E+00,7.5875685E+01,4.5995041E+01,-1.8867026E+01,1.5866365E+01,9.0234210E-02,0.0000000E+00,9.1595599E+02,2.9127879E+02,2.0000000E-01,1.0000000E+00
2.7239996E+00,7.5921728E+01,4.6091339E+01,-1.8851141E+01,1.5903611E+01,9.0234210E-02,0.0000000E+00,9.1624755E+02,2.9184968E+02,2.0000000E-01,1.0000000E+00
2.7249996E+00,7.5967868E+01,4.6187511E+01,-1.8835220E+01,1.5939673E+01,9.0234210E-02,0.0000000E+00,9.1653969E+02,2.9243081E+02,2.0000000E-01,1.0000000E+00
2.7259996E+00,7.6014103E+01,4.6283558E+01,-1.8819262E+01,1.5974550E+01,9.0234210E-02,0.0000000E+00,9.1683241E+02,2.9302219E+02,2.0000000E-01,1.0000000E+00
2.7269996E+00,7.6060435E+01,4.6379479E+01,-1.8803271E+01,1.6008239E+01,9.0234210E-02,0.0000000E+00,9.1712574E+02,2.9362384E+02,2.0000000E-01,1.0000000E+00
2.7279996E+00,7.6106862E+01,4.6475275E+01,-1.8787246E+01,1.6040740E+01,9.0234210E-02,0.0000000E+00,9.1741967E+02,2.9423577E+02,2.0000000E-01,1.0000000E+00
2.7289996E+00,7.6153385E+01,4.6570945E+01,-1.8771190E+01,1.6072050E+01,9.0234210E-02,0.0000000E+00,9.1771421E+02,2.9485799E+02,2.0000000E-01,1.0000000E+00
2.7299996E+00,7.6200004E+01,4.6666489E+01,-1.8755103E+01,1.6102170E+01,9.0234210E-02,0.0000000E+00,9.1800938E+02,2.9549050E+02,2.0000000E-01,1.0000000E+00
2.7309996E+00,7.6246718E+01,4.6761908E+01,-1.8738986E+01,1.6131100E+01,9.0234210E-02,0.0000000E+00,9.1830520E+02,2.9613330E+02,2.0000000E-01,1.0000000E+00
2.7319996E+00,7.6293528E+01,4.6857200E+01,-1.8722841E+01,1.6158839E+01,9.0234210E-02,0.0000000E+00,9.1860165E+02,2.9678639E+02,2.0000000E-01,1.0000000E+00
2.7329996E+00,7.6340433E+01,4.6952367E+01,-1.8706669E+01,1.6185389E+01,9.0234210E-02,0.0000000E+00,9.1889877E+02,2.9744977E+02,2.0000000E-01,1.0000000E+00
2.7339996E+00,7.6387433E+01,4.7047407E+01,-1.8690470E+01,1.6210750E+01,9.0234210E-02,0.0000000E+00,9.1919656E+02,2.9812342E+02,2.0000000E-01,1.0000000E+00
2.7349996E+00,7.6434527E+01,4.7142322E+01,-1.8674247E+01,1.6234924E+01,9.0234210E-02,0.0000000E+00,9.1949502E+02,2.9880733E+02,2.0000000E-01,1.0000000E+00
2.7359996E+00,7.6481717E+01,4.7237111E+01,-1.8658001E+01,1.6257912E+01,9.0234210E-02,0.0000000E+00,9.1979418E+02,2.9950148E+02,2.0000000E-01,1.0000000E+00
2.7369996E+00,7.6529002E+01,4.7331774E+01,-1.8641732E+01,1.6279718E+01,9.0234210E-02,0.0000000E+00,9.2009403E+02,3.0020586E+02,2.0000000E-01,1.0000000E+00
2.7379996E+00,7.6576381E+01,4.7426312E+01,-1.8625442E+01,1.6300343E+01,9.0234210E-02,0.0000000E+00,9.2039459E+02,3.0092043E+02,2.0000000E-01,1.0000000E+00
2.7389996E+00,7.6623854E+01,4.7520724E+01,-1.8609132E+01,1.6319791E+01,9.0234210E-02,0.0000000E+00,9.2069587E+02,3.0164517E+02,2.0000000E-01,1.0000000E+00
2.7399996E+00,7.6671422E+01,4.7615011E+01,-1.8592803E+01,1.6338065E+01,9.0234210E-02,0.0000000E+00,9.2099788E+02,3.0238005E+02,2.0000000E-01,1.0000000E+00
2.7409996E+00,7.6719084E+01,4.7709174E+01,-1.8576456E+01,1.6355169E+01,9.0234210E-02,0.0000000E+00,9.2130064E+02,3.0312504E+02,2.0000000E-01,1.0000000E+00
2.7419996E+00,7.6766840E+01,4.7803211E+01,-1.8560093E+01,1.6371108E+01,9.0234210E-02,0.0000000E+00,9.2160414E+02,3.0388008E+02,2.0000000E-01,1.0000000E+00
2.7429996E+00,7.6814691E+01,4.7897125E+01,-1.8543714E+01,1.6385886E+01,9.0234210E-02,0.0000000E+00,9.2190840E+02,3.0464515E+02,2.0000000E-01,1.0000000E+00
2.7439996E+00,7.6862635E+01,4.7990914E+01,-1.8527321E+01,1.6399509E+01,9.0234210E-02,0.0000000E+00,9.2221343E+02,3.0542018E+02,2.0000000E-01,1.0000000E+00
2.7449996E+00,7.6910672E+01,4.8084579E+01,-1.8510915E+01,1.6411981E+01,9.0234210E-02,0.0000000E+00,9.2251924E+02,3.0620514E+02,2.0000000E-01,1.0000000E+00
2.7459996E+00,7.6958804E+01,4.8178121E+01,-1.8494498E+01,1.6423310E+01,9.0234210E-02,0.0000000E+00,9.2282585E+02,3.0699997E+02,2.0000000E-01,1.0000000E+00
2.7469996E+00,7.7007028E+01,4.8271540E+01,-1.8478069E+01,1.6433500E+01,9.0234210E-02,0.0000000E+00,9.2313325E+02,3.0780461E+02,2.0000000E-01,1.0000000E+00
2.7479996E+00,7.7055347E+01,4.8364837E+01,-1.8461631E+01,1.6442560E+01,9.0234210E-02,0.0000000E+00,9.2344146E+02,3.0861900E+02,2.0000000E-01,1.0000000E+00
2.7489996E+00,7.7103758E+01,4.8458011E+01,-1.8445185E+01,1.6450496E+01,9.0234210E-02,0.0000000E+00,9.2375049E+02,3.0944307E+02,2.0000000E-01,1.0000000E+00
2.7499996E+00,7.7152263E+01,4.8551064E+01,-1.8428731E+01,1.6457315E+01,9.0234210E-02,0.0000000E+00,9.2406035E+02,3.1027676E+02,2.0000000E-01,1.0000000E+00
2.7509996E+00,7.7200860E+01,4.8643996E+01,-1.8412270E+01,1.6463026E+01,9.0234210E-02,0.0000000E+00,9.2437104E+02,3.1112000E+02,2.0000000E-01,1.0000000E+00
2.7519996E+00,7.7249551E+01,4.8736807E+01,-1.8395805E+01,1.6467637E+01,9.0234210E-02,0.0000000E+00,9.2468259E+02,3.1197270E+02,2.0000000E-01,1.0000000E+00
2.7529996E+00,7.7298334E+01,4.8829498E+01,-1.8379335E+01,1.6471156E+01,9.0234210E-02,0.0000000E+00,9.2499499E+02,3.1283480E+02,2.0000000E-01,1.0000000E+00
2.7539996E+00,7.7347210E+01,4.8922070E+01,-1.8362863E+01,1.6473592E+01,9.0234210E-02,0.0000000E+00,9.2530826E+02,3.1370621E+02,2.0000000E-01,1.0000000E+00
2.7549996E+00,7.7396178E+01,4.9014522E+01,-1.8346389E+01,1.6474956E+01,9.0234210E-02,0.0000000E+00,9.2562241E+02,3.1458685E+02,2.0000000E-01,1.0000000E+00
2.7559996E+00,7.7445239E+01,4.9106857E+01,-1.8329913E+01,1.6475256E+01,9.0234210E-02,0.0000000E+00,9.2593744E+02,3.1547662E+02,2.0000000E-01,1.0000000E+00
2.7569996E+00,7.7494392E+01,4.9199074E+01,-1.8313438E+01,1.6474503E+01,9.0234210E-02,0.0000000E+00,9.2625336E+02,3.1637544E+02,2.0000000E-01,1.0000000E+00
2.7579996E+00,7.7543637E+01,4.9291175E+01,-1.8296965E+01,1.6472708E+01,9.0234210E-02,0.0000000E+00,9.2657019E+02,3.1728321E+02,2.0000000E-01,1.0000000E+00
2.7589996E+00,7.7592974E+01,4.9383159E+01,-1.8280493E+01,1.6469880E+01,9.0234210E-02,0.0000000E+00,9.2688793E+02,3.1819983E+02,2.0000000E-01,1.0000000E+00
2.7599996E+00,7.7642403E+01,4.9475028E+01,-1.8264025E+01,1.6466032E+01,9.0234210E-02,0.0000000E+00,9.2720660E+02,3.1912521E+02,2.0000000E-01,1.0000000E+00
2.7609996E+00,7.7691924E+01,4.9566782E+01,-1.8247562E+01,1.6461174E+01,9.0234210E-02,0.0000000E+00,9.2752619E+02,3.2005924E+02,2.0000000E-01,1.0000000E+00
2.7619996E+00,7.7741536E+01,4.9658422E+01,-1.8231103E+01,1.6455319E+01,9.0234210E-02,0.0000000E+00,9.2784672E+02,3.2100181E+02,2.0000000E-01,1.0000000E+00
2.7629996E+00,7.7791241E+01,4.9749950E+01,-1.8214651E+01,1.6448478E+01,9.0234210E-02,0.0000000E+00,9.2816819E+02,3.2195281E+02,2.0000000E-01,1.0000000E+00
2.7639996E+00,7.7841036E+01,4.9841365E+01,-1.8198207E+01,1.6440664E+01,9.0234210E-02,0.0000000E+00,9.2849063E+02,3.2291214E+02,2.0000000E-01,1.0000000E+00
2.7649996E+00,7.7890923E+01,4.9932668E+01,-1.8181770E+01,1.6431891E+01,9.0234210E-02,0.0000000E+00,9.2881402E+02,3.2387967E+02,2.0000000E-01,1.0000000E+00
2.7659996E+00,7.7940902E+01,5.0023862E+01,-1.8165343E+01,1.6422170E+01,9.0234210E-02,0.0000000E+00,9.2913839E+02,3.2485529E+02,2.0000000E-01,1.0000000E+00
2.7669996E+00,7.7990971E+01,5.0114946E+01,-1.8148926E+01,1.6411515E+01,9.0234210E-02,0.0000000E+00,9.2946373E+02,3.2583888E+02,2.0000000E-01,1.0000000E+00
2.7679996E+00,7.8041132E+01,5.0205921E+01,-1.8132520E+01,1.6399939E+01,9.0234210E-02,0.0000000E+00,9.2979007E+02,3.2683032E+02,2.0000000E-01,1.0000000E+00
2.7689996E+00,7.8091383E+01,5.0296788E+01,-1.8116127E+01,1.6387458E+01,9.0234210E-02,0.0000000E+00,9.3011740E+02,3.2782948E+02,2.0000000E-01,1.0000000E+00
2.7699996E+00,7.8141725E+01,5.0387548E+01,-1.8099746E+01,1.6374083E+01,9.0234210E-02,0.0000000E+00,9.3044573E+02,3.2883624E+02,2.0000000E-01,1.0000000E+00
2.7709996E+00,7.8192158E+01,5.0478203E+01,-1.8083379E+01,1.6359831E+01,9.0234210E-02,0.0000000E+00,9.3077507E+02,3.2985046E+02,2.0000000E-01,1.0000000E+00
2.7719996E+00,7.8242681E+01,5.0568753E+01,-1.8067026E+01,1.6344716E+01,9.0234210E-02,0.0000000E+00,9.3110543E+02,3.3087201E+02,2.0000000E-01,1.0000000E+00
2.7729996E+00,7.8293295E+01,5.0659199E+01,-1.8050690E+01,1.6328752E+01,9.0234210E-02,0.0000000E+00,9.3143682E+02,3.3190077E+02,2.0000000E-01,1.0000000E+00
2.7739996E+00,7.8344000E+01,5.0749542E+01,-1.8034369E+01,1.6311954E+01,9.0234210E-02,0.0000000E+00,9.3176924E+02,3.3293659E+02,2.0000000E-01,1.0000000E+00
2.7749996E+00,7.8394794E+01,5.0839784E+01,-1.8018066E+01,1.6294339E+01,9.0234210E-02,0.0000000E+00,9.3210269E+02,3.3397933E+02,2.0000000E-01,1.0000000E+00
2.7759996E+00,7.8445679E+01,5.0929925E+01,-1.8001781E+01,1.6275920E+01,9.0234210E-02,0.0000000E+00,9.3243720E+02,3.3502886E+02,2.0000000E-01,1.0000000E+00
2.7769996E+00,7.8496654E+01,5.1019966E+01,-1.7985514E+01,1.6256715E+01,9.0234210E-02,0.0000000E+00,9.3277275E+02,3.3608504E+02,2.0000000E-01,1.0000000E+00
2.7779996E+00,7.8547719E+01,5.1109908E+01,-1.7969268E+01,1.6236739E+01,9.0234210E-02,0.0000000E+00,9.3310937E+02,3.3714771E+02,2.0000000E-01,1.0000000E+00
2.7789996E+00,7.8598874E+01,5.1199753E+01,-1.7953041E+01,1.6216007E+01,9.0234210E-02,0.0000000E+00,9.3344705E+02,3.3821675E+02,2.0000000E-01,1.0000000E+00
2.7799996E+00,7.8650119E+01,5.1289502E+01,-1.7936836E+01,1.6194537E+01,9.0234210E-02,0.0000000E+00,9.3378581E+02,3.3929199E+02,2.0000000E-01,1.0000000E+00
2.7809996E+00,7.8701453E+01,5.1379156E+01,-1.7920652E+01,1.6172345E+01,9.0234210E-02,0.0000000E+00,9.3412564E+02,3.4037330E+02,2.0000000E-01,1.0000000E+00
2.7819996E+00,7.8752877E+01,5.1468715E+01,-1.7904491E+01,1.6149447E+01,9.0234210E-02,0.0000000E+00,9.3446655E+02,3.4146051E+02,2.0000000E-01,1.0000000E+00
2.7829996E+00,7.8804390E+01,5.1558181E+01,-1.7888354E+01,1.6125860E+01,9.0234210E-02,0.0000000E+00,9.3480856E+02,3.4255349E+02,2.0000000E-01,1.0000000E+00
2.7839996E+00,7.8855993E+01,5.1647556E+01,-1.7872240E+01,1.6101601E+01,9.0234210E-02,0.0000000E+00,9.3515166E+02,3.4365208E+02,2.0000000E-01,1.0000000E+00
2.7849996E+00,7.8907686E+01,5.1736840E+01,-1.7856151E+01,1.6076687E+01,9.0234210E-02,0.0000000E+00,9.3549587E+02,3.4475613E+02,2.0000000E-01,1.0000000E+00
2.7859996E+00,7.8959467E+01,5.1826034E+01,-1.7840087E+01,1.6051135E+01,9.0234210E-02,0.0000000E+00,9.3584118E+02,3.4586548E+02,2.0000000E-01,1.0000000E+00
2.7869996E+00,7.9011338E+01,5.1915141E+01,-1.7824049E+01,1.6024962E+01,9.0234210E-02,0.0000000E+00,9.3618760E+02,3.4697998E+02,2.0000000E-01,1.0000000E+00
2.7879996E+00,7.9063297E+01,5.2004160E+01,-1.7808037E+01,1.5998185E+01,9.0234210E-02,0.0000000E+00,9.3653514E+02,3.4809947E+02,2.0000000E-01,1.0000000E+00
2.7889996E+00,7.9115346E+01,5.2093093E+01,-1.7792052E+01,1.5970823E+01,9.0234210E-02,0.0000000E+00,9.3688380E+02,3.4922380E+02,2.0000000E-01,1.0000000E+00
2.7899996E+00,7.9167483E+01,5.2181942E+01,-1.7776096E+01,1.5942892E+01,9.0234210E-02,0.0000000E+00,9.3723359E+02,3.5035280E+02,2.0000000E-01,1.0000000E+00
2.7909996E+00,7.9219710E+01,5.2270707E+01,-1.7760167E+01,1.5914410E+01,9.0234210E-02,0.0000000E+00,9.3758451E+02,3.5148632E+02,2.0000000E-01,1.0000000E+00
2.7919996E+00,7.9272025E+01,5.2359389E+01,-1.7744267E+01,1.5885395E+01,9.0234210E-02,0.0000000E+00,9.3793656E+02,3.5262420E+02,2.0000000E-01,1.0000000E+00
2.7929996E+00,7.9324428E+01,5.2447991E+01,-1.7728396E+01,1.5855865E+01,9.0234210E-02,0.0000000E+00,9.3828976E+02,3.5376629E+02,2.0000000E-01,1.0000000E+00
2.7939996E+00,7.9376921E+01,5.2536513E+01,-1.7712555E+01,1.5825836E+01,9.0234210E-02,0.0000000E+00,9.3864410E+02,3.5491241E+02,2.0000000E-01,1.0000000E+00
2.7949996E+00,7.9429501E+01,5.2624956E+01,-1.7696745E+01,1.5795328E+01,9.0234210E-02,0.0000000E+00,9.3899958E+02,3.5606241E+02,2.0000000E-01,1.0000000E+00
2.7959996E+00,7.9482171E+01,5.2713323E+01,-1.7680965E+01,1.5764358E+01,9.0234210E-02,0.0000000E+00,9.3935622E+02,3.5721614E+02,2.0000000E-01,1.0000000E+00
2.7969996E+00,7.9534928E+01,5.2801612E+01,-1.7665216E+01,1.5732943E+01,9.0234210E-02,0.0000000E+00,9.3971402E+02,3.5837342E+02,2.0000000E-01,1.0000000E+00
2.7979996E+00,7.9587774E+01,5.2889828E+01,-1.7649499E+01,1.5701102E+01,9.0234210E-02,0.0000000E+00,9.4007297E+02,3.5953410E+02,2.0000000E-01,1.0000000E+00
2.7989996E+00,7.9640708E+01,5.2977969E+01,-1.7633814E+01,1.5668853E+01,9.0234210E-02,0.0000000E+00,9.4043309E+02,3.6069802E+02,2.0000000E-01,1.0000000E+00
2.7999996E+00,7.9693730E+01,5.3066038E+01,-1.7618162E+01,1.5636213E+01,9.0234210E-02,0.0000000E+00,9.4079437E+02,3.6186501E+02,2.0000000E-01,1.0000000E+00
2.8009996E+00,7.9746840E+01,5.3154036E+01,-1.7602542E+01,1.5603200E+01,9.0234210E-02,0.0000000E+00,9.4115682E+02,3.6303492E+02,2.0000000E-01,1.0000000E+00
2.8019996E+00,7.9800038E+01,5.3241964E+01,-1.7586955E+01,1.5569833E+01,9.0234210E-02,0.0000000E+00,9.4152044E+02,3.6420758E+02,2.0000000E-01,1.0000000E+00
2.8029996E+00,7.9853324E+01,5.3329824E+01,-1.7571402E+01,1.5536129E+01,9.0234210E-02,0.0000000E+00,9.4188523E+02,3.6538284E+02,2.0000000E-01,1.0000000E+00
2.8039996E+00,7.9906697E+01,5.3417616E+01,-1.7555883E+01,1.5502106E+01,9.0234210E-02,0.0000000E+00,9.4225120E+02,3.6656053E+02,2.0000000E-01,1.0000000E+00
2.8049996E+00,7.9960159E+01,5.3505342E+01,-1.7540398E+01,1.5467782E+01,9.0234210E-02,0.0000000E+00,9.4261835E+02,3.6774048E+02,2.0000000E-01,1.0000000E+00
2.8059996E+00,8.0013708E+01,5.3593003E+01,-1.7524948E+01,1.5433174E+01,9.0234210E-02,0.0000000E+00,9.4298669E+02,3.6892256E+02,2.0000000E-01,1.0000000E+00
2.8069996E+00,8.0067345E+01,5.3680600E+01,-1.7509532E+01,1.5398301E+01,9.0234210E-02,0.0000000E+00,9.4335620E+02,3.7010658E+02,2.0000000E-01,1.0000000E+00
2.8079996E+00,8.0121069E+01,5.3768135E+01,-1.7494151E+01,1.5363180E+01,9.0234210E-02,0.0000000E+00,9.4372690E+02,3.7129239E+02,2.0000000E-01,1.0000000E+00
2.8089996E+00,8.0174881E+01,5.3855608E+01,-1.7478806E+01,1.5327829E+01,9.0234210E-02,0.0000000E+00,9.4409879E+02,3.7247985E+02,2.0000000E-01,1.0000000E+00
2.8099996E+00,8.0228780E+01,5.3943022E+01,-1.7463496E+01,1.5292265E+01,9.0234210E-02,0.0000000E+00,9.4447186E+02,3.7366877E+02,2.0000000E-01,1.0000000E+00
2.8109996E+00,8.0282767E+01,5.4030377E+01,-1.7448221E+01,1.5256505E+01,9.0234210E-02,0.0000000E+00,9.4484612E+02,3.7485902E+02,2.0000000E-01,1.0000000E+00
2.8119996E+00,8.0336841E+01,5.4117675E+01,-1.7432983E+01,1.5220568E+01,9.0234210E-02,0.0000000E+00,9.4522158E+02,3.7605043E+02,2.0000000E-01,1.0000000E+00
2.8129996E+00,8.0391002E+01,5.4204916E+01,-1.7417780E+01,1.5184471E+01,9.0234210E-02,0.0000000E+00,9.4559822E+02,3.7724284E+02,2.0000000E-01,1.0000000E+00
2.8139996E+00,8.0445251E+01,5.4292102E+01,-1.7402614E+01,1.5148230E+01,9.0234210E-02,0.0000000E+00,9.4597606E+02,3.7843611E+02,2.0000000E-01,1.0000000E+00
2.8149996E+00,8.0499587E+01,5.4379234E+01,-1.7387484E+01,1.5111864E+01,9.0234210E-02,0.0000000E+00,9.4635510E+02,3.7963007E+02,2.0000000E-01,1.0000000E+00
2.8159996E+00,8.0554009E+01,5.4466314E+01,-1.7372390E+01,1.5075389E+01,9.0234210E-02,0.0000000E+00,9.4673532E+02,3.8082458E+02,2.0000000E-01,1.0000000E+00
2.8169996E+00,8.0608519E+01,5.4553342E+01,-1.7357333E+01,1.5038822E+01,9.0234210E-02,0.0000000E+00,9.4711675E+02,3.8201948E+02,2.0000000E-01,1.0000000E+00
2.8179996E+00,8.0663116E+01,5.4640319E+01,-1.7342312E+01,1.5002180E+01,9.0234210E-02,0.0000000E+00,9.4749936E+02,3.8321461E+02,2.0000000E-01,1.0000000E+00
2.8189996E+00,8.0717800E+01,5.4727248E+01,-1.7327329E+01,1.4965479E+01,9.0234210E-02,0.0000000E+00,9.4788318E+02,3.8440984E+02,2.0000000E-01,1.0000000E+00
2.8199996E+00,8.0772571E+01,5.4814129E+01,-1.7312381E+01,1.4928738E+01,9.0234210E-02,0.0000000E+00,9.4826818E+02,3.8560500E+02,2.0000000E-01,1.0000000E+00
2.8209996E+00,8.0827428E+01,5.4900963E+01,-1.7297471E+01,1.4891971E+01,9.0234210E-02,0.0000000E+00,9.4865439E+02,3.8679995E+02,2.0000000E-01,1.0000000E+00
2.8219996E+00,8.0882372E+01,5.4987751E+01,-1.7282597E+01,1.4855196E+01,9.0234210E-02,0.0000000E+00,9.4904178E+02,3.8799454E+02,2.0000000E-01,1.0000000E+00
2.8229996E+00,8.0937404E+01,5.5074495E+01,-1.7267761E+01,1.4818428E+01,9.0234210E-02,0.0000000E+00,9.4943037E+02,3.8918862E+02,2.0000000E-01,1.0000000E+00
2.8239996E+00,8.0992521E+01,5.5161196E+01,-1.7252961E+01,1.4781685E+01,9.0234210E-02,0.0000000E+00,9.4982016E+02,3.9038206E+02,2.0000000E-01,1.0000000E+00
2.8249996E+00,8.1047726E+01,5.5247855E+01,-1.7238197E+01,1.4744982E+01,9.0234210E-02,0.0000000E+00,9.5021114E+02,3.9157470E+02,2.0000000E-01,1.0000000E+00
2.8259996E+00,8.1103017E+01,5.5334472E+01,-1.7223471E+01,1.4708334E+01,9.0234210E-02,0.0000000E+00,9.5060331E+02,3.9276640E+02,2.0000000E-01,1.0000000E+00
2.8269996E+00,8.1158395E+01,5.5421050E+01,-1.7208781E+01,1.4671759E+01,9.0234210E-02,0.0000000E+00,9.5099667E+02,3.9395703E+02,2.0000000E-01,1.0000000E+00
2.8279996E+00,8.1213859E+01,5.5507589E+01,-1.7194127E+01,1.4635271E+01,9.0234210E-02,0.0000000E+00,9.5139122E+02,3.9514643E+02,2.0000000E-01,1.0000000E+00
2.8289996E+00,8.1269410E+01,5.5594090E+01,-1.7179510E+01,1.4598886E+01,9.0234210E-02,0.0000000E+00,9.5178696E+02,3.9633447E+02,2.0000000E-01,1.0000000E+00
2.8299996E+00,8.1325047E+01,5.5680555E+01,-1.7164929E+01,1.4562619E+01,9.0234210E-02,0.0000000E+00,9.5218389E+02,3.9752102E+02,2.0000000E-01,1.0000000E+00
